image_url,categories,code,product_name,generic_name
https://images.openfoodfacts.org/images/products/007/084/102/2806/front_en.3.400.jpg,,70841022806,Monster Energy Ultra,
https://images.openfoodfacts.org/images/products/007/084/702/2305/front_en.15.400.jpg,en:energy-drinks,70847022305,Absolute Zero,
https://images.openfoodfacts.org/images/products/007/084/703/4803/front_en.6.400.jpg,,70847034803,Dragon Ice Tea,
https://images.openfoodfacts.org/images/products/007/684/037/6865/front_pt.4.400.jpg,"Lanches comida, Sobremesas, Lanches doces, Alimentos Congelados, Sobremesas congeladas, Gelados e sorvetes",76840376865,Chocolate Fudge Brownie,Sorvete de Chocolate com Pedaços de Bolo de Chocolate
https://images.openfoodfacts.org/images/products/009/518/879/8573/front_en.3.400.jpg,,95188798573,Tampico Fritas Cítricas,
https://images.openfoodfacts.org/images/products/011/152/445/6256/front_pt.3.400.jpg,,0111524456256,Edomae Roasted Seaweed Nori Bags,
https://images.openfoodfacts.org/images/products/011/210/000/2164/front_pt.3.400.jpg,,0112100002164,Preparado Para Bloody Mary Tabasco Garrafa 946ml,
https://images.openfoodfacts.org/images/products/011/210/006/5084/front_pt.3.400.jpg,,0112100065084,Molho De Pimenta Habanero Hot Tabasco Vidro 60ml,
https://images.openfoodfacts.org/images/products/011/210/007/2532/front_pt.3.400.jpg,,0112100072532,Molho De Pimenta Vermelha Suave Com Alho Tabasco Vidro 60ml,
https://images.openfoodfacts.org/images/products/011/210/607/0334/front_pt.3.400.jpg,,0112106070334,Molho De Pimenta Chipotle Tabasco Vidro 60ml,
https://images.openfoodfacts.org/images/products/011/210/697/0030/front_pt.3.400.jpg,,0112106970030,Molho De Pimenta Sriracha Tabasco Squeeze 256ml,
https://images.openfoodfacts.org/images/products/011/359/650/1056/front_pt.3.400.jpg,,0113596501056,Molho Para Taco Suave Cantiña Mexicana Vidro 220g,
https://images.openfoodfacts.org/images/products/011/359/650/1124/front_pt.3.400.jpg,,0113596501124,Molho Para Taco Picante Cantiña Mexicana Vidro 220g,
https://images.openfoodfacts.org/images/products/011/359/650/1292/front_pt.3.400.jpg,,0113596501292,Molho Sour Cream Cantiña Mexicana Vidro 190g,
https://images.openfoodfacts.org/images/products/011/359/650/1360/front_pt.3.400.jpg,,0113596501360,Molho Guacamole Cantiña Mexicana Vidro 190g,
https://images.openfoodfacts.org/images/products/014419/front_en.3.400.jpg,"Non food products, Open Beauty Facts",014419,,
https://images.openfoodfacts.org/images/products/038/000/116/1932/front_pt.3.400.jpg,,0380001161932,Salgadinho De Batata Hot Dog Free Fire Pringles Tubo 158g,
https://images.openfoodfacts.org/images/products/038/000/174/9956/front_pt.3.400.jpg,,0380001749956,Salgadinho De Batata Ranch Free Fire Pringles Tubo 158g,
https://images.openfoodfacts.org/images/products/038/000/192/1116/front_pt.3.400.jpg,,0380001921116,Salgadinho De Batata Pizza Pringles Mega Tubo 158g,
https://images.openfoodfacts.org/images/products/038/000/194/6966/front_pt.3.400.jpg,,0380001946966,Salgadinho De Batata American Barbecue Pringles Mega Tubo 158g,
,,0380002656178,Salgadinho De Batata Sal E Vinagre Pringles Tubo 158g,
https://images.openfoodfacts.org/images/products/039/047/005/4406/front_pt.3.400.jpg,,0390470054406,Cookie Chocolate E Avelã Walkers 150 Grs,
https://images.openfoodfacts.org/images/products/039/153/100/1766/front_pt.3.400.jpg,,0391531001766,Extra Virgin Olive Oil,
,,0436465102506,Most Fr Maille,
,,04603177,Margarina,
https://images.openfoodfacts.org/images/products/051/000/000/1186/front_pt.3.400.jpg,,0510000001186,Sopa Concentrada Tomate Campbells Lata 300g,
https://images.openfoodfacts.org/images/products/051/000/016/1712/front_pt.3.400.jpg,,0510000161712,Sopa Concentrada Cebola Campbells Lata 295g,
https://images.openfoodfacts.org/images/products/051/000/059/3766/front_pt.3.400.jpg,,0510000593766,Sopa Concentrada Creme De Aspargo Campbells Lata 295g,
https://images.openfoodfacts.org/images/products/051/000/153/7844/front_pt.3.400.jpg,,0510001537844,Sopa Concentrada Creme De Cogumelo Campbells Lata 295g,
https://images.openfoodfacts.org/images/products/051/000/162/9532/front_pt.3.400.jpg,,0510001629532,Sopa Campbells Tomate Lta 305gr,
https://images.openfoodfacts.org/images/products/060/288/312/0730/front_en.3.400.jpg,,0602883120730,Guioza Suíno,
https://images.openfoodfacts.org/images/products/060/288/346/4506/front_en.3.400.jpg,,0602883464506,Mukebar,
https://images.openfoodfacts.org/images/products/060/288/363/7887/front_en.4.400.jpg,,0602883637887,"Kombucha com Romã, Hibisco e Pimenta Caiena",
https://images.openfoodfacts.org/images/products/060/652/949/5213/front_pt.4.400.jpg,"Alimentos e bebidas à base de plantas, Alimentos à base de plantas, Alimentos Congelados, en:Frozen plant-based foods",0606529495213,Peixe vegano em iscas,Iscas de peixe
https://images.openfoodfacts.org/images/products/060/996/319/1208/front_pt.3.400.jpg,,0609963191208,"Energético Natural Capim Santo, Limão E Hortelã Green Up Lata 269ml",
https://images.openfoodfacts.org/images/products/060/996/319/1222/front_pt.3.400.jpg,,0609963191222,"Energético Natural Camu Camu, Acerola E Cúrcuma Green Up Lata 269ml",
https://images.openfoodfacts.org/images/products/060/996/319/1239/front_pt.3.400.jpg,,0609963191239,"Energético Natural Hibisco, Cranberry E Morango Green Up Lata 269ml",
https://images.openfoodfacts.org/images/products/060/996/362/8001/front_pt.3.400.jpg,"Dairies,Fats,Spreads,Spreadable fats,Animal fats,Milkfat,Dairy spread,Butters",0609963628001,Manteiga com sal,
https://images.openfoodfacts.org/images/products/070/177/169/6194/front_pt.3.400.jpg,,0701771696194,"Chá Laranja, Manga E Canela Twinings Infusions Caixa 18g 10 Unidades",
https://images.openfoodfacts.org/images/products/070/177/169/6330/front_pt.3.400.jpg,,0701771696330,Chá Morango E Manga Twinings Infusions Caixa 15g 10 Unidades,
https://images.openfoodfacts.org/images/products/070/177/169/6408/front_pt.3.400.jpg,,0701771696408,Chá Limão E Framboesa Twinings Infusions Caixa 15g 10 Unidades,
https://images.openfoodfacts.org/images/products/070/177/169/6576/front_pt.3.400.jpg,,0701771696576,"Chá Camomila, Canela E Maçã Twinings Infusions Caixa 15g 10 Unidades",
https://images.openfoodfacts.org/images/products/070/177/197/1314/front_pt.3.400.jpg,,0701771971314,Chá Preto English Breakfast Twinings Classics Caixa 20g 10 Unidades,
https://images.openfoodfacts.org/images/products/070/177/197/1550/front_pt.3.400.jpg,,0701771971550,Chá Preto Frutas Vermelhas Twinings Caixa 20g 10 Unidades,
https://images.openfoodfacts.org/images/products/070/177/197/1628/front_pt.3.400.jpg,,0701771971628,"Chá Hortelã Twinings Infusions Caixa 17,5g 10 Unidades",
https://images.openfoodfacts.org/images/products/070/177/197/1796/front_pt.3.400.jpg,,0701771971796,Chá Camomila Twinings Infusions Caixa 10g 10 Unidades,
https://images.openfoodfacts.org/images/products/070/177/197/2168/front_pt.3.400.jpg,,0701771972168,Chá Erva Doce Twinings Infusions Caixa 20g 10 Unidades,
https://images.openfoodfacts.org/images/products/070/177/197/2304/front_pt.3.400.jpg,,0701771972304,Chá Verde Hortelã Twinings Caixa 20g 10 Unidades,
https://images.openfoodfacts.org/images/products/070/177/197/2472/front_pt.3.400.jpg,,0701771972472,Chá Verde Twinings Caixa 20g 10 Unidades,
https://images.openfoodfacts.org/images/products/070/177/197/2922/front_pt.3.400.jpg,,0701771972922,Chá Preto Earl Grey Twinings Classics Caixa 20g 10 Unidades,
https://images.openfoodfacts.org/images/products/070/177/197/3158/front_pt.3.400.jpg,,0701771973158,"Chá Camomila, Mel E Baunilha Twinings Infusions Caixa 15g 10 Unidades",
https://images.openfoodfacts.org/images/products/070/177/197/3462/front_pt.3.400.jpg,,0701771973462,Chá Limão Com Gengibre Twinings Infusions Caixa 15g 10 Unidades,
https://images.openfoodfacts.org/images/products/070/177/197/3608/front_pt.3.400.jpg,,0701771973608,Chá Frutas Silvestres Twinings Infusions Caixa 20g 10 Unidades,
https://images.openfoodfacts.org/images/products/070/177/197/3776/front_pt.3.400.jpg,,0701771973776,Chá Lady Grey Twinings Classics Caixa 20g 10 Unidades,
https://images.openfoodfacts.org/images/products/070/847/022/0156/front_pt.3.400.jpg,,708470220156,Energético Monster Lata 473ml,
https://images.openfoodfacts.org/images/products/070/847/022/0224/front_pt.3.400.jpg,,708470220224,Energético Juice Monster Khaos Lata 473ml,
https://images.openfoodfacts.org/images/products/070/847/022/2068/front_pt.3.400.jpg,,708470222068,Energético Monster Ultra Lata 473ml,
https://images.openfoodfacts.org/images/products/070/847/022/3058/front_pt.3.400.jpg,,708470223058,Energético Diet Monster Absolutely Zero Lata 473ml,
https://images.openfoodfacts.org/images/products/070/847/033/3016/front_pt.3.400.jpg,,708470333016,Energético Juice Monster Mango Loco Lata 473ml,
https://images.openfoodfacts.org/images/products/070/847/033/9292/front_pt.3.400.jpg,,708470339292,Energético Ultra Violet Zero Açúcar Monster Lata 473ml,
https://images.openfoodfacts.org/images/products/070/847/034/8034/front_pt.3.400.jpg,,708470348034,Energético Lemon Monster Dragon Ice Tea Lata 473ml,
https://images.openfoodfacts.org/images/products/073/278/303/6678/front_pt.3.400.jpg,,0732783036678,Leite Uht Semidesnatado Dália Caixa 1l,
https://images.openfoodfacts.org/images/products/073/278/303/6906/front_pt.3.400.jpg,,0732783036906,Leite Uht Integral Dália Caixa 1l,
https://images.openfoodfacts.org/images/products/073/278/305/3149/front_pt.3.400.jpg,,0732783053149,Leite Uht Desnatado Dália Caixa 1l,
https://images.openfoodfacts.org/images/products/073/278/381/0261/front_pt.3.400.jpg,,0732783810261,Creme De Leite Uht Leve Homogeneizado Dália Caixa 200g,
https://images.openfoodfacts.org/images/products/073/653/214/5062/front_pt.3.400.jpg,,736532145062,Dadinho De Tapioca Congelado Tradicional Harus Pacote 300g,
https://images.openfoodfacts.org/images/products/073/653/214/5086/front_pt.3.400.jpg,,736532145086,Dadinho De Tapioca Congelado Cebola Harus Pacote 300g,
https://images.openfoodfacts.org/images/products/073/653/214/5093/front_pt.3.400.jpg,,736532145093,Dadinho De Tapioca Congelado Calabresa Harus Pacote 300g,
https://images.openfoodfacts.org/images/products/074/283/216/3736/front_pt.3.400.jpg,,742832163736,Paçoca Cobertura Chocolate Zero Lactose Haoma Lata 240g 12 Unidades,
https://images.openfoodfacts.org/images/products/074/283/236/4232/front_pt.5.400.jpg,,742832364232,Biscoito De Proteína Sabor - Chocolate,Chocolate Whey Proteína biscoitos
https://images.openfoodfacts.org/images/products/074/283/284/1290/front_pt.3.400.jpg,,742832841290,Bombom 56 Cacau Recheio Creme De Avelã Com Cacau Zero Lactose Haoma Lata 200g,
https://images.openfoodfacts.org/images/products/074/570/004/0030/front_pt.3.400.jpg,,745700040030,Sorvete Baunilha Häagen Dazs Pote 473ml,
https://images.openfoodfacts.org/images/products/074/570/024/0010/front_pt.3.400.jpg,,745700240010,Sorvete Morango Häagen Dazs Pote 473ml,
https://images.openfoodfacts.org/images/products/074/570/174/0038/front_pt.3.400.jpg,,745701740038,Sorvete Macadâmia Nut Brittle Häagen Dazs Pote 473ml,
https://images.openfoodfacts.org/images/products/074/570/274/0006/front_pt.3.400.jpg,,745702740006,Sorvete Cookies Cream Häagen Dazs Pote 473ml,
https://images.openfoodfacts.org/images/products/074/570/610/0516/front_pt.3.400.jpg,,745706100516,Sorvete Chocolate Belga Häagen Dazs Pote 473ml,
https://images.openfoodfacts.org/images/products/074/570/950/0108/front_pt.3.400.jpg,,745709500108,Sorvete Cheesecake De Morango Häagen Dazs Pote 473ml,
https://images.openfoodfacts.org/images/products/075/132/020/9702/front_pt.4.400.jpg,"Alimentos e bebidas à base de plantas, Alimentos à base de plantas, Legumes e seus produtos, en:Meat analogues, en:Tempeh",751320209702,Tempê de ervilha,
https://images.openfoodfacts.org/images/products/075/132/055/7391/front_pt.3.400.jpg,,751320557391,Pasta De Amendoim Integral The Cookies Amendo Lovers Gourmet Pote 500g,
https://images.openfoodfacts.org/images/products/075/132/077/5252/front_pt.4.400.jpg,"Alimentos e bebidas à base de plantas, Alimentos à base de plantas, Legumes e seus produtos, en:Meat analogues, Tofu, en:Smoked tofu",751320775252,Tofu defumado,
https://images.openfoodfacts.org/images/products/075/132/082/8941/front_nb.12.400.jpg,"Breakfasts,Spreads,Sweet spreads,Bee products,Farming products,Sweeteners,Honeys",751320828941,Bracatinga Melato Honning,
https://images.openfoodfacts.org/images/products/076/840/002/5732/front_pt.3.400.jpg,,768400025732,Sorvete Vegano Caramel Almond Brittle Ben Jerrys Pote 458ml,
https://images.openfoodfacts.org/images/products/076/840/002/6036/front_pt.3.400.jpg,,768400026036,Sorvete Doce De Leite E Chocolate Recheio Doce De Leite Ben Jerrys Core Pote 458ml,
https://images.openfoodfacts.org/images/products/076/840/002/6890/front_pt.3.400.jpg,,768400026890,Sorvete Netflix Chillld Ben Jerrys Pote 458ml,
https://images.openfoodfacts.org/images/products/076/840/002/9242/front_pt.3.400.jpg,,768400029242,Sorvete Vanilla Ben Jerrys Pote 458ml,
https://images.openfoodfacts.org/images/products/076/840/002/9310/front_pt.3.400.jpg,,768400029310,Sorvete Crush Gâteau Ben Jerrys Core Pote 458ml,
https://images.openfoodfacts.org/images/products/076/840/003/3348/front_pt.3.400.jpg,,768400033348,Sorvete Cookies Cream Cheesecake Ben Jerrys Core Pote 458ml,
https://images.openfoodfacts.org/images/products/076/840/003/3416/front_pt.3.400.jpg,,768400033416,Sorvete Vegano Chocolate Fudge Brownie Ben Jerrys Pote 458ml,
https://images.openfoodfacts.org/images/products/076/840/003/3584/front_pt.3.400.jpg,,768400033584,Sorvete Vegano Chocolate Chip Cookie Dough Ben Jerrys Pote 458ml,
https://images.openfoodfacts.org/images/products/076/840/003/7094/front_pt.3.400.jpg,,768400037094,Sorvete Half Baked Ben Jerrys Pote 458ml,
https://images.openfoodfacts.org/images/products/076/840/376/3082/front_pt.3.400.jpg,,768403763082,Sorvete Chocolate Fudge Brownie Ben Jerrys Pote 458ml,
https://images.openfoodfacts.org/images/products/076/840/376/8100/front_pt.3.400.jpg,,768403768100,Sorvete Strawberry Cheesecake Ben Jerrys Pote 458ml,
https://images.openfoodfacts.org/images/products/076/840/473/2056/front_pt.3.400.jpg,,768404732056,Sorvete Phish Food Ben Jerrys Pote 458ml,
https://images.openfoodfacts.org/images/products/076/924/800/1100/front_pt.3.400.jpg,,769248001100,Azeite De Oliva Extra Virgem Grego Mykonos Vidro 500ml,
https://images.openfoodfacts.org/images/products/077/901/421/4252/front_pt.3.400.jpg,,0779014214252,Président Sem Sal Tablete 200 G,
https://images.openfoodfacts.org/images/products/078/647/169/6149/front_pt.3.400.jpg,,786471696149,Massa Alimenticia De Konja Tipo Espaguete 270g Konjac,
https://images.openfoodfacts.org/images/products/078/647/169/6323/front_pt.3.400.jpg,,786471696323,Konjac Fettuccine 270gr Geral Loja,
https://images.openfoodfacts.org/images/products/079/819/018/6467/front_pt.3.400.jpg,,798190186467,Wafer Recheio Creme De Avelã Cobertura Chocolate Zero Lactose Haoma Lata 150g,
https://images.openfoodfacts.org/images/products/081/515/402/1104/front_pt.3.400.jpg,,815154021104,Energético Burn Garrafa 1l,
https://images.openfoodfacts.org/images/products/081/515/402/1203/front_pt.3.400.jpg,,815154021203,Energético Burn Lata 260ml,
https://images.openfoodfacts.org/images/products/084/380/957/0486/front_pt.3.400.jpg,,843809570486,Geleia Cereja St. Dalfour Vidro 284g,
https://images.openfoodfacts.org/images/products/084/380/957/1476/front_pt.3.400.jpg,,843809571476,Geleia Amora St. Dalfour Vidro 284g,
https://images.openfoodfacts.org/images/products/084/380/957/2466/front_pt.3.400.jpg,,843809572466,Geleia Mirtilo St. Dalfour Vidro 284g,
https://images.openfoodfacts.org/images/products/084/380/957/4446/front_pt.3.400.jpg,,843809574446,Geleia Morango St. Dalfour Vidro 284g,
https://images.openfoodfacts.org/images/products/084/380/957/7416/front_pt.3.400.jpg,,843809577416,Geleia Framboesa St. Dalfour Vidro 284g,
https://images.openfoodfacts.org/images/products/084/380/957/8406/front_pt.3.400.jpg,,843809578406,"Geleia Amora, Morango, Framboesa E Cereja St. Dalfour Vidro 284g",
https://images.openfoodfacts.org/images/products/084/380/957/9496/front_pt.3.400.jpg,,843809579496,Geleia Laranja St. Dalfour Vidro 284g,
https://images.openfoodfacts.org/images/products/084/380/958/0454/front_pt.3.400.jpg,,843809580454,Geleia Cassis St. Dalfour Vidro 284g,
https://images.openfoodfacts.org/images/products/084/380/959/0422/front_pt.3.400.jpg,,843809590422,Geleia Figo St. Dalfour Vidro 284g,
https://images.openfoodfacts.org/images/products/084/380/982/2240/front_pt.3.400.jpg,,843809822240,Geleia Cranberry E Mirtilo St. Dalfour Vidro 284g,
https://images.openfoodfacts.org/images/products/088/679/001/8872/front_en.3.400.jpg,,886790018872,Benefiber,
https://images.openfoodfacts.org/images/products/091/941/900/6087/front_en.5.400.jpg,,0919419006087,Ultra Watermelon,
,,109,,
https://images.openfoodfacts.org/images/products/11409023/front_pt.4.400.jpg,Pão integral,11409023,pão integral,
https://images.openfoodfacts.org/images/products/122/000/025/0000/front_en.3.400.jpg,,1220000250000,Ultra Paradise,
https://images.openfoodfacts.org/images/products/122/000/025/0031/front_pt.3.400.jpg,,1220000250031,Energético Juice Monster Pacific Punch Lata 473ml,
https://images.openfoodfacts.org/images/products/122/000/025/0055/front_pt.3.400.jpg,,1220000250055,Suplemento Alimentar Líquido Lemon Hdz Zero Açúcar Reign Lata 473ml,
https://images.openfoodfacts.org/images/products/122/000/025/0109/front_pt.3.400.jpg,,1220000250109,Suplemento Alimentar Líquido Mang O Matic Reign Lata 473ml,
https://images.openfoodfacts.org/images/products/122/000/025/0123/front_pt.3.400.jpg,,1220000250123,Suplemento Alimentar Líquido Orange Dreamsicle Reign Lata 473ml,
https://images.openfoodfacts.org/images/products/122/000/025/0222/front_en.3.400.jpg,,1220000250222,Ultra Watermelon,
https://images.openfoodfacts.org/images/products/12815364/front_pt.4.400.jpg,"Alimentos e bebidas à base de plantas, Alimentos à base de plantas, Alimentos Congelados, en:Frozen plant-based foods",12815364,Bacon vegano,Bacon vegano
https://images.openfoodfacts.org/images/products/15081740/front_en.4.400.jpg,"en:Beverages, en:Alcoholic beverages, en:Beers",15081740,,
https://images.openfoodfacts.org/images/products/16842207/front_en.3.400.jpg,"Non food products, Open Pet Food Facts, en:pet-food",16842207,,
,,18989407,mega soy,
https://images.openfoodfacts.org/images/products/200/000/003/8824/front_en.3.400.jpg,,2000000038824,,
,"Lanches comida, Lanches doces, Biscoitos e Bolos, Biscoitos, en:Biscoitos, en:Bolachas, en:Rancheiro, en:Rosquinhas, en:Rosquinhas de coco",2000000129860,Rosquinha de Coco - Rancheiro,Rosquinhas de Coco
,,2006600003333,pão francês ,
https://images.openfoodfacts.org/images/products/201/550/000/6986/front_en.3.400.jpg,,2015500006986,Aveia em flocos finos,
https://images.openfoodfacts.org/images/products/230/430/900/4560/front_fr.3.400.jpg,,2304309004560,Vacuno Filete 1°A,
https://images.openfoodfacts.org/images/products/286/032/163/1011/front_en.3.400.jpg,,2860321631011,Polentina,
https://images.openfoodfacts.org/images/products/303/222/003/6610/front_pt.3.400.jpg,,3032220036610,Brie Bridel Lata 125g,
https://images.openfoodfacts.org/images/products/304/532/051/8726/front_pt.3.400.jpg,,3045320518726,Geleia Morango Bonne Maman Vidro 370g,
https://images.openfoodfacts.org/images/products/304/532/051/8733/front_pt.3.400.jpg,,3045320518733,Geleia Damasco Bonne Maman Vidro 370g,
https://images.openfoodfacts.org/images/products/304/532/051/8740/front_pt.3.400.jpg,,3045320518740,Geleia Framboesa Bonne Maman Vidro 370g,
https://images.openfoodfacts.org/images/products/304/532/051/8757/front_pt.3.400.jpg,,3045320518757,Geleia Mirtilo Bonne Maman Vidro 370g,
https://images.openfoodfacts.org/images/products/304/532/051/8795/front_pt.3.400.jpg,,3045320518795,Geleia Frutas Vermelhas Bonne Maman Vidro 370g,
https://images.openfoodfacts.org/images/products/304/692/372/6105/front_pt.3.400.jpg,,3046923726105,Chocolate Amargo 70 Cacau Lindt Excellence Caixa 100g,
https://images.openfoodfacts.org/images/products/307/731/753/2057/front_pt.3.400.jpg,,3077317532057,Mostarda Com Mel Beaufor Vidro 200g,
https://images.openfoodfacts.org/images/products/308/368/004/1713/front_pt.3.400.jpg,,3083680041713,Milho Verde Em Conserva Cozido No Vapor Bonduelle Lata 285g,
https://images.openfoodfacts.org/images/products/308/368/100/3420/front_pt.3.400.jpg,,3083681003420,Milho Verde Em Conserva Bonduelle Lata 200g,
https://images.openfoodfacts.org/images/products/308/368/100/3437/front_pt.3.400.jpg,,3083681003437,Ervilha Em Conserva Bonduelle Lata 200g,
https://images.openfoodfacts.org/images/products/308/368/101/5652/front_pt.3.400.jpg,,3083681015652,Ervilha E Milho Verde Em Conserva Dueto Bonduelle Lata 200g,
https://images.openfoodfacts.org/images/products/308/368/101/5676/front_pt.3.400.jpg,,3083681015676,Seleta De Legumes Em Conserva Bonduelle Lata 200g,
https://images.openfoodfacts.org/images/products/308/368/102/7938/front_pt.3.400.jpg,,3083681027938,Cogumelo Champignon Inteiro Em Conserva Clássico Bonduelle Vidro 115g,
https://images.openfoodfacts.org/images/products/308/368/102/7952/front_pt.3.400.jpg,,3083681027952,Cogumelo Champignon Inteiro Em Conserva Clássico Bonduelle Vidro 200g,
https://images.openfoodfacts.org/images/products/308/368/103/9191/front_pt.3.400.jpg,,3083681039191,Azeitona Verde Em Conserva Sem Caroço Bonduelle Vidro 170g,
https://images.openfoodfacts.org/images/products/308/368/103/9214/front_pt.3.400.jpg,,3083681039214,Azeitona Verde Em Conserva Com Caroço Bonduelle Vidro 200g,
https://images.openfoodfacts.org/images/products/308/368/103/9245/front_pt.3.400.jpg,,3083681039245,Azeitona Verde Em Conserva Fatiada Bonduelle Vidro 170g,
https://images.openfoodfacts.org/images/products/308/368/106/9518/front_pt.3.400.jpg,,3083681069518,Milho Verde Em Conserva Ao Natural Bonduelle Lata 200g,
https://images.openfoodfacts.org/images/products/308/368/108/0803/front_pt.3.400.jpg,,3083681080803,Milho Verde Em Conserva Tradicional Bonduelle Lata 170g,
https://images.openfoodfacts.org/images/products/308/368/108/0926/front_pt.3.400.jpg,,3083681080926,Ervilha Em Conserva Tradicional Bonduelle Lata 170g,
https://images.openfoodfacts.org/images/products/308/368/109/5234/front_pt.3.400.jpg,,3083681095234,Palmito Pupunha Em Conserva Picado Bonduelle Vidro 270g,
https://images.openfoodfacts.org/images/products/308/368/109/5258/front_pt.3.400.jpg,,3083681095258,Palmito Pupunha Em Conserva Espaguete Bonduelle Vidro 270g,
https://images.openfoodfacts.org/images/products/308/368/114/0842/front_pt.3.400.jpg,,3083681140842,Ervilha Em Conserva Bonduelle Lata 140g,
https://images.openfoodfacts.org/images/products/322/247/312/6033/front_pt.3.400.jpg,,3222473126033,Passata De Tomate,
https://images.openfoodfacts.org/images/products/322/978/187/1556/front_en.3.400.jpg,,3229781871556,Ritter - barra de cereais - brownie,Barra de cereais sabor brownie
https://images.openfoodfacts.org/images/products/324/845/009/2849/front_en.3.400.jpg,,3248450092849,Mistura Japonesa Congelada,
https://images.openfoodfacts.org/images/products/324/845/106/1004/front_pt.3.400.jpg,,3248451061004,Couve Flor Daucy R,
https://images.openfoodfacts.org/images/products/324/845/106/1127/front_pt.3.400.jpg,,3248451061127,Espinafre Daucy R,
https://images.openfoodfacts.org/images/products/324/845/106/1912/front_pt.3.400.jpg,"Alimentos e bebidas à base de plantas, Bebidas, Alimentos à base de plantas, Legumes e seus produtos, en:Dairy substitutes, Legumes, Sementes, Sementes de legumes, Bebidas à base de plantas, Substitutos do leite, Pulsos, en:plant-milks, en:Peas",3248451061912,Ervilhas Finas,
https://images.openfoodfacts.org/images/products/324/845/106/2513/front_pt.3.400.jpg,,3248451062513,Vagem Daucy R,
https://images.openfoodfacts.org/images/products/324/845/106/3848/front_pt.3.400.jpg,,3248451063848,Brocolis Daucy R,
https://images.openfoodfacts.org/images/products/324/845/106/4111/front_pt.3.400.jpg,,3248451064111,Millho Daucy R,
https://images.openfoodfacts.org/images/products/324/845/106/5170/front_pt.3.400.jpg,,3248451065170,Aspargos Verde Daucy,
https://images.openfoodfacts.org/images/products/324/845/106/5552/front_pt.3.400.jpg,,3248451065552,Champignon De Paris Congelado E Fatiado Daucy,
https://images.openfoodfacts.org/images/products/324/845/106/6184/front_pt.3.400.jpg,,3248451066184,Mistura Daucy 300g 4 Legumes,
https://images.openfoodfacts.org/images/products/324/845/106/6443/front_pt.3.400.jpg,,3248451066443,Mistura Caribenha Daucy,
https://images.openfoodfacts.org/images/products/324/845/106/6993/front_pt.3.400.jpg,,3248451066993,Salada Daucy Verao,
https://images.openfoodfacts.org/images/products/324/845/106/8058/front_pt.3.400.jpg,,3248451068058,Mistura Daucy Chinesa,
https://images.openfoodfacts.org/images/products/324/845/106/9307/front_pt.3.400.jpg,,3248451069307,Mistura Daucy Tailandesa,
https://images.openfoodfacts.org/images/products/32624984/front_pt.11.400.jpg,,32624984,,
https://images.openfoodfacts.org/images/products/328/011/180/0004/front_pt.3.400.jpg,,3280111800004,Vinho Francês Meio Seco Sea Sun Rosé Piscine Gamay Négrette Moscatel Cahors Garrafa 750ml,
https://images.openfoodfacts.org/images/products/341/558/112/2282/front_pt.3.400.jpg,,3415581122282,Sorv Haagen Dazs Baun/macad 473ml,
https://images.openfoodfacts.org/images/products/341/558/131/2270/front_pt.3.400.jpg,,3415581312270,Sorvete Haagen Dazs De Morango Mini Cup,
https://images.openfoodfacts.org/images/products/341/558/153/3279/front_pt.3.400.jpg,,3415581533279,Sorvete Haagen Dazs De Chocolate Mini Cup,
https://images.openfoodfacts.org/images/products/341/558/153/4283/front_pt.3.400.jpg,,3415581534283,Sorvete Cookies E Cream Häagen Dazs Pote 100ml,
https://images.openfoodfacts.org/images/products/341/558/327/2282/front_pt.3.400.jpg,,3415583272282,Sorvete Dulce De Leche Häagen Dazs Pote 100ml,
https://images.openfoodfacts.org/images/products/360/858/810/1682/front_pt.3.400.jpg,,3608588101682,Geleia Bonne Maman Damasco Cx C/ 6 Und 370g,
https://images.openfoodfacts.org/images/products/400/053/970/3508/front_pt.3.400.jpg,,4000539703508,Trufa De Chocolate Ao Leite Lindt Lindor Caixa 112g,
,Chá,4002221006256,Milford Té Verde Soluble Con Menta,
https://images.openfoodfacts.org/images/products/400/590/064/8433/front_pt.3.400.jpg,Open Beauty Facts,4005900648433,,
https://images.openfoodfacts.org/images/products/408/860/032/6740/front_fr.8.400.jpg,"Plats préparés, Plats à base de riz",4088600326740,Jamaican style chilli bean stew,
https://images.openfoodfacts.org/images/products/471/196/725/0228/front_en.4.400.jpg,,4711967250228,,
https://images.openfoodfacts.org/images/products/49445015/front_en.3.400.jpg,,49445015,,
https://images.openfoodfacts.org/images/products/49911848/front_en.3.400.jpg,,49911848,Absolute Zero,
https://images.openfoodfacts.org/images/products/500/016/957/3761/front_fr.3.400.jpg,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Alternatives à la viande, Galettes végétariennes",5000169573761,Spicy chilli bean burgers,
https://images.openfoodfacts.org/images/products/501/047/735/2958/front_pt.3.400.jpg,,5010477352958,Granola Tropical Jordans Pouch 400g,
https://images.openfoodfacts.org/images/products/501/238/900/0903/front_en.5.400.jpg,"Condiments, Sauces, Hot sauces, Groceries",5012389000903,Encona West Indian Hot Pepper Sauce,
https://images.openfoodfacts.org/images/products/50196364/front_pt.10.400.jpg,,50196364,Whisky Escocês Blended Buchanans Deluxe Garrafa 1l,
https://images.openfoodfacts.org/images/products/502/848/200/0429/front_pt.3.400.jpg,,5028482000429,Qj Cheddar Joseph Heler 200g,
